Network,Algorithm,Sequence,NMI,Index_Higher,Iterations
network11,infomap,5,0.683801160968435,19,100
network11,greedy,5,0.43284608561082205,59,100
network11,async_lpa,5,0.0,24,100
network11,RC,6,0.7343965725040799,0,100
network11,louvain,6,0.6827530976128432,84,100
network11,infomap,6,0.7430650143591035,18,100
network11,greedy,6,0.3663806007539127,99,100
network11,async_lpa,6,0.0,24,100
network11,RC,7,0.7394270504031935,0,100
network11,louvain,7,0.686913484755136,69,100
network11,infomap,7,0.7044405192302285,23,100
network11,greedy,7,0.4905123422759809,4,100
network11,async_lpa,7,0.0,24,100
network11,RC,8,0.7304170902266671,0,100
network11,louvain,8,0.695671307040803,29,100
network11,infomap,8,0.6675754274379395,16,100
network11,greedy,8,0.4435162820146266,36,100
network11,async_lpa,8,0.0,24,100
network11,RC,9,0.735488935313668,0,100
network11,louvain,9,0.7320405012200568,28,100
network11,infomap,9,0.6752308378238946,14,100
network11,greedy,9,0.4307830408413081,57,100
network11,async_lpa,9,0.0,24,100
network11,RC,10,0.7219186191629458,0,100
network11,louvain,10,0.7373060232911155,41,100
network11,infomap,10,0.7430650143591035,15,100
network11,greedy,10,0.3575879760824954,59,100
network11,async_lpa,10,0.0,24,100
network11,RC,11,0.7378424161852271,0,100
network11,louvain,11,0.7339040982423464,69,100
network11,infomap,11,0.683801160968435,18,100
network11,greedy,11,0.3800361444303052,30,100
network11,async_lpa,11,0.0,24,100
network11,RC,12,0.7327922005991421,0,100
network11,louvain,12,0.6908174747936631,69,100
network11,infomap,12,0.6647550298097858,17,100
network11,greedy,12,0.4700761393519953,33,100
network11,async_lpa,12,0.0,24,100
network11,RC,13,0.7295924716729338,0,100
network11,louvain,13,0.6786756801423308,27,100
network11,infomap,13,0.6882517911921918,17,100
network11,greedy,13,0.3569857171970308,13,100
network11,async_lpa,13,0.0,24,100
network11,RC,14,0.7304641618882675,0,100
network11,louvain,14,0.6950543214071293,23,100
network11,infomap,14,0.5751538185321926,14,100
network11,greedy,14,0.35568714687243513,61,100
network11,async_lpa,14,0.0,24,100
network11,RC,15,0.7295750424990838,0,100
network11,louvain,15,0.7390226138161875,29,100
network11,infomap,15,0.6647550298097858,20,100
network11,greedy,15,0.3542717070500063,73,100
network11,async_lpa,15,0.0,24,100
network11,RC,16,0.7317143031128802,0,100
network11,louvain,16,0.6761046139610336,69,100
network11,infomap,16,0.6378514934391899,18,100
network11,greedy,16,0.436627886233026,63,100
network11,async_lpa,16,0.0,24,100
network11,RC,17,0.7332212326837364,0,100
network11,louvain,17,0.6839626000098393,69,100
network11,infomap,17,0.5351239262451838,23,100
network11,greedy,17,0.4807673919977603,35,100
network11,async_lpa,17,0.0,24,100
network11,RC,18,0.7239163413089661,0,100
network11,louvain,18,0.7224158175571674,69,100
network11,infomap,18,0.683801160968435,15,100
network11,greedy,18,0.3710070637249143,13,100
network11,async_lpa,18,0.0,24,100
network11,RC,19,0.7322651266883335,0,100
network11,louvain,19,0.702284853183706,69,100
network11,infomap,19,0.6511139584109792,17,100
network11,greedy,19,0.4422511845760971,31,100
network11,async_lpa,19,0.0,24,100
network11,RC,0,0.7636342051287432,0,1000
network11,louvain,0,0.6524052865962633,513,1000
network11,infomap,0,0.589272711240651,425,1000
network11,greedy,0,0.35399679532317513,37,1000
network11,async_lpa,0,0.0,115,1000
network11,RC,1,0.7652947316390982,0,1000
network11,louvain,1,0.6664659573814439,513,1000
network11,infomap,1,0.589272711240651,425,1000
network11,greedy,1,0.4582256784894414,37,1000
network11,async_lpa,1,0.0,115,1000
network11,RC,2,0.7626416445725229,0,1000
network11,louvain,2,0.7169268498317015,962,1000
network11,infomap,2,0.589272711240651,425,1000
network11,greedy,2,0.37133988488288494,23,1000
network11,async_lpa,2,0.0,115,1000
network11,RC,3,0.7667995568123185,0,1000
network11,louvain,3,0.6576953876863972,633,1000
network11,infomap,3,0.8002332247108609,426,1000
network11,greedy,3,0.43381125031635376,25,1000
network11,async_lpa,3,0.0,115,1000
network11,RC,4,0.7651294535550545,0,1000
network11,louvain,4,0.7478768142312026,823,1000
network11,infomap,4,0.7323593225502839,425,1000
network11,greedy,4,0.4423034666993592,48,1000
network11,async_lpa,4,0.0,115,1000
network11,RC,5,0.7689765160689354,0,1000
network11,louvain,5,0.6659973714431895,513,1000
network11,infomap,5,0.8002332247108609,426,1000
network11,greedy,5,0.43284608561082205,59,1000
network11,async_lpa,5,0.0,115,1000
network11,RC,6,0.7644605451249713,0,1000
network11,louvain,6,0.6950027641702539,633,1000
network11,infomap,6,0.7053344120841896,401,1000
network11,greedy,6,0.42207793120772835,126,1000
network11,async_lpa,6,0.0,115,1000
network11,RC,7,0.7615874183527341,0,1000
network11,louvain,7,0.7060268292904357,609,1000
network11,infomap,7,0.589272711240651,424,1000
network11,greedy,7,0.4628391266441697,168,1000
network11,async_lpa,7,0.0,115,1000
network11,RC,8,0.7624391294468359,0,1000
network11,louvain,8,0.703619070867187,946,1000
network11,infomap,8,0.6038554902834544,425,1000
network11,greedy,8,0.4435162820146266,36,1000
network11,async_lpa,8,0.0,115,1000
network11,RC,9,0.7646210003742665,0,1000
network11,louvain,9,0.6851372088045167,779,1000
network11,infomap,9,0.6112044353954614,425,1000
network11,greedy,9,0.4307830408413081,57,1000
network11,async_lpa,9,0.0,115,1000
network11,RC,10,0.7644605451249713,0,1000
network11,louvain,10,0.7343751122742674,161,1000
network11,infomap,10,0.7323593225502839,426,1000
network11,greedy,10,0.43529403383576787,150,1000
network11,async_lpa,10,0.0,115,1000
network11,RC,11,0.7625535714424094,0,1000
network11,louvain,11,0.7227860952653146,823,1000
network11,infomap,11,0.7323593225502839,425,1000
network11,greedy,11,0.4290823385928075,147,1000
network11,async_lpa,11,0.0,115,1000
network11,RC,12,0.763676148052892,0,1000
network11,louvain,12,0.7359128954426658,392,1000
network11,infomap,12,0.7536322194179382,406,1000
network11,greedy,12,0.4700761393519953,33,1000
network11,async_lpa,12,0.0,115,1000
network11,RC,13,0.765615474362524,0,1000
network11,louvain,13,0.6519585166036465,513,1000
network11,infomap,13,0.6684414931600398,426,1000
network11,greedy,13,0.4186100098681288,250,1000
network11,async_lpa,13,0.0,115,1000
network11,RC,14,0.7641831504825287,0,1000
network11,louvain,14,0.7060911213834065,609,1000
network11,infomap,14,0.6832107887479393,425,1000
network11,greedy,14,0.35568714687243513,61,1000
network11,async_lpa,14,0.0,115,1000
network11,RC,15,0.762802481319572,0,1000
network11,louvain,15,0.749556764311075,823,1000
network11,infomap,15,0.6517254689997193,781,1000
network11,greedy,15,0.3542717070500063,73,1000
network11,async_lpa,15,0.0,115,1000
network11,RC,16,0.7600201209495273,0,1000
network11,louvain,16,0.7171762233156853,494,1000
network11,infomap,16,0.6752877628030893,426,1000
network11,greedy,16,0.436627886233026,63,1000
network11,async_lpa,16,0.0,115,1000
network11,RC,17,0.764580970882155,0,1000
network11,louvain,17,0.7321088823843557,181,1000
network11,infomap,17,0.6714022206245537,423,1000
network11,greedy,17,0.4807673919977603,35,1000
network11,async_lpa,17,0.0,115,1000
network11,RC,18,0.7657916728783686,0,1000
network11,louvain,18,0.7353149793525993,161,1000
network11,infomap,18,0.7407032350833163,424,1000
network11,greedy,18,0.42220013846463067,364,1000
network11,async_lpa,18,0.0,115,1000
network11,RC,19,0.764344544264044,0,1000
network11,louvain,19,0.6743979199058878,513,1000
network11,infomap,19,0.7323593225502839,424,1000
network11,greedy,19,0.4422511845760971,31,1000
network11,async_lpa,19,0.0,115,1000
